"long","lat","bio1","bio12"
-70.3124999996835,-15.1041666668885,8.10666656494141,725
-68.1458333329995,-19.5625000002575,7.1026668548584,174
-66.4374999996525,-21.9791666669435,9.87666702270508,166
-67.4374999996605,-21.0208333336025,8.21366691589355,79
-74.6458333330515,-13.7708333335445,3.99049997329712,804
-73.9791666663795,-15.3125000002235,8.82549953460693,414
-68.9374999996725,-27.3958333336535,1.55533301830292,96
-71.7708333330285,-13.4375000002085,7.06416702270508,820
-72.1874999996985,-15.2708333335565,0.663500010967255,691
-68.8541666663385,-21.2291666669375,5.35883283615112,56
-69.2708333330085,-28.1041666669925,1.91266703605652,100
-67.2708333329925,-21.6041666669405,8.38233375549316,86
-75.9791666663955,-12.2291666668655,1.93966698646545,829
-70.9374999996885,-15.6875000002265,3.55133295059204,674
-66.0208333329825,-24.5208333336305,5.13633298873901,177
-76.9374999997365,-9.5208333335105,5.65116596221924,902
-73.7708333330445,-15.1875000002225,8.2728328704834,508
-66.8124999996555,-19.1041666669205,9.66666698455811,281
-68.9791666663395,-26.9791666669835,4.70149993896484,62
-66.8958333329895,-21.5208333336065,8.45600032806396,117
-66.0208333329825,-24.6875000002985,10.7771701812744,168
-74.3958333330495,-14.1458333335475,6.15866708755493,741
-66.9374999996565,-19.0625000002535,9.27666664123535,278
-67.6041666663285,-20.8958333336015,8.38516616821289,86
-69.1458333330075,-26.4791666669795,5.76933288574219,41
-68.7708333330045,-19.6875000002585,2.84283304214478,162
-68.5208333330025,-20.4375000002645,6.3431658744812,77
-68.7708333330045,-20.8958333336015,3.16199994087219,73
-67.0624999996575,-24.5625000002975,8.63150024414062,78
-72.3541666663665,-13.9375000002125,5.05633401870728,952
-69.6874999996785,-15.6875000002265,9.70283317565918,956
-69.2291666663415,-20.5625000002655,13.8211698532104,18
-75.1458333330555,-13.6875000002105,5.21250009536743,651
-68.2708333330005,-21.9791666669435,6.68383407592773,50
-67.5208333329945,-19.4375000002565,8.68183326721191,176
-72.7708333330365,-15.1458333335555,11.0008296966553,527
-68.6874999996705,-26.4791666669795,-0.0073332991451025,86
-65.7291666663135,-23.3125000002875,8.07233333587646,190
-76.4791666663995,-11.1041666668565,2.39766693115234,943
-68.4791666663355,-22.1041666669445,9.05116653442383,37
-78.2291666664135,-7.1875000001585,10.3950004577637,1101
-76.6874999997345,-10.9791666668555,3.33833289146423,804
-71.5208333330265,-14.9375000002205,5.8356671333313,820
-68.4374999996685,-20.2708333335965,6.56466722488403,100
-65.8541666663145,-21.8958333336095,11.903169631958,277
-66.5624999996535,-26.7291666669815,5.5396671295166,184
-67.8124999996635,-22.3541666669465,2.27033305168152,79
-68.8541666663385,-26.0625000003095,3.31266689300537,52
-67.0208333329905,-26.1875000003105,4.3105001449585,115
-69.1041666663405,-18.4375000002485,-0.260999888181686,336
-68.4791666663355,-26.1875000003105,2.64100003242493,73
-66.1041666663165,-23.4375000002885,10.3681697845459,148
-69.1458333330075,-26.1458333336435,8.34033298492432,27
-66.1458333329835,-24.7291666669655,7.56799983978271,153
-68.0624999996655,-18.9791666669195,8.17566680908203,202
-69.2291666663415,-29.0625000003335,5.21549987792969,104
-68.3541666663345,-27.4375000003205,2.83266711235046,101
-76.3958333330655,-11.2291666668575,3.21566700935364,959
-70.1874999996825,-14.9375000002205,8.34916687011719,696
-67.1874999996585,-24.1875000002945,6.05983400344849,82
-67.8958333329975,-26.2291666669775,6.43416690826416,65
-68.6458333330035,-19.3541666669225,7.0373330116272,149
-67.4791666663275,-24.7708333336325,9.31033325195312,57
-68.5208333330025,-26.1458333336435,2.28333306312561,69
-70.8124999996875,-16.0208333335625,2.75,619
-65.9791666663155,-24.8541666669665,11.1528301239014,170
-69.2708333330085,-25.1875000003025,4.69016599655151,32
-75.7708333330605,-13.1458333335395,8.68583297729492,488
-77.0624999997375,-10.6875000001865,1.42733299732208,759
-67.9791666663315,-20.4791666669315,7.64383316040039,85
-67.2291666663255,-21.6041666669405,8.46916675567627,88
-75.7291666663935,-12.0208333335305,5.98533296585083,826
-71.4791666663595,-16.1041666668965,5.12200021743774,334
-65.8124999996475,-24.4791666669635,11.0485000610352,183
-68.6041666663365,-26.5625000003135,0.0294999796897173,86
-75.8124999997275,-12.4375000002005,7.62483310699463,630
-68.8958333330055,-27.8958333336575,-5.20416688919067,176
-75.5208333330585,-12.7291666668695,3.41983294487,718
-70.2291666663495,-13.9791666668795,4.57966709136963,858
-67.8541666663305,-25.9791666669755,9.0086669921875,52
-70.8958333330215,-14.4375000002165,2.5931670665741,922
-77.9791666664115,-8.3541666668345,10.3611698150635,490
-71.4791666663595,-13.3958333335415,8.55733299255371,696
-68.5624999996695,-27.8125000003235,-0.31700000166893,130
-73.2708333330405,-15.5208333335585,11.8993301391602,236
-67.6874999996625,-20.1875000002625,7.32350015640259,159
-68.5624999996695,-23.6458333336235,14.1071701049805,24
-68.1041666663325,-23.4375000002885,14.0579996109009,39
-74.3124999997155,-13.2708333335405,9.42450046539307,888
-68.8958333330055,-27.1458333336515,-0.633499979972839,104
-68.6041666663365,-20.8125000002675,5.33300018310547,70
-66.3541666663185,-16.9375000002365,10.5223302841187,1000
-68.3124999996675,-24.6875000002985,5.01416683197021,45
-68.1458333329995,-24.4791666669635,4.02766704559326,54
-65.2291666663095,-22.0625000002775,9.8459997177124,354
-71.3958333330255,-15.0625000002215,2.69300007820129,856
-67.8958333329975,-21.2708333336045,5.6961669921875,75
-68.1041666663325,-18.1458333335795,7.52883291244507,317
-69.2291666663415,-19.2291666669215,5.65333318710327,156
-73.9374999997125,-14.6041666668845,3.92466688156128,816
-68.5624999996695,-21.6458333336075,6.41783285140991,48
-69.3541666663425,-18.4375000002485,3.7126669883728,279
-67.3958333329935,-26.6041666669805,10.3013296127319,73
-71.2708333330245,-14.0208333335465,3.26166701316833,918
-68.7291666663375,-24.1875000002945,11.0419998168945,19
-67.1458333329915,-25.9375000003085,2.67566704750061,114
-68.3958333330015,-27.8541666669905,2.08116698265076,126
-67.8124999996635,-24.1041666669605,4.4661660194397,62
-69.3958333330095,-20.2291666669295,15.4803304672241,13
-68.1458333329995,-26.7708333336485,0.934333324432373,102
-68.9791666663395,-28.2708333336605,-0.171166598796844,124
-66.8541666663225,-23.3125000002875,4.35633277893066,112
-67.6041666663285,-27.1041666669845,10.2534999847412,108
-66.6874999996545,-26.6458333336475,4.11083316802979,158
-67.3958333329935,-22.3958333336135,3.35366702079773,94
-68.8541666663385,-25.2291666669695,8.49966621398926,26
-69.3124999996755,-19.3541666669225,8.21000003814697,102
-68.1041666663325,-25.5208333336385,4.79483318328857,55
-69.3124999996755,-14.9375000002205,6.07616710662842,866
-65.4374999996445,-23.0625000002855,9.2165002822876,223
-67.2291666663255,-23.0208333336185,5.323166847229,85
-67.8958333329975,-21.6041666669405,2.63733291625977,87
-78.2708333330805,-7.1875000001585,12.1748304367065,960
-67.2291666663255,-19.6041666669245,9.11116695404053,158
-69.1874999996745,-25.0208333336345,6.47550010681152,27
-66.3541666663185,-24.6041666669645,1.42183303833008,162
